롯데마트,경기양평점,37.489415,127.502622,
롯데마트,이천점,37.274212,127.454667,
롯데마트,원주점,37.345221,127.927624,
롯데마트,춘천점,37.868553,127.718045,
롯데마트,석사점,37.866617,127.758825,
롯데마트,마산점,35.181268,128.560749,
롯데마트,삼계점,35.232910,128.504104,
롯데마트,시티세븐점,35.240168,128.652779,
롯데마트,웅상점,35.412573,129.166951,
롯데마트,장유점,35.192971,128.801250,
롯데마트,진해점,35.158083,128.698765,
롯데마트,창원중앙점,35.225415,128.680255,
롯데마트,통영점,34.860460,128.428277,
롯데마트,김해점,35.225481,128.882087,
롯데마트,거제점,34.889162,128.690289,
롯데마트,양덕점,35.223773,128.585193,
롯데마트,진주점,35.180312,128.139714,
롯데마트,당진점,35.180312,128.139714,
롯데마트,서산점,36.773381,126.439158,
롯데마트,성정점,36.826187,127.140031,
롯데마트,홍성점,36.600738,126.676510,
롯데마트,아산터미널점,36.784607,127.015880,
롯데마트,노은점,36.384272,127.321551,
롯데마트,대덕점,36.427118,127.386983,
롯데마트,서대전점,36.300420,127.324872,
롯데마트,상당점,36.620355,127.516142,
롯데마트,제천점,37.140107,128.200860,
롯데마트,청주점,36.626504,127.432177,
롯데마트,충주점,36.981335,127.914244,
이마트,가든5점,37.478915,127.118487,
이마트,가양점,37.558224,126.861910,
이마트,감삼점,35.845516,128.536414,
이마트,강릉점,37.770445,128.922651,
이마트,검단점,37.585742,126.677263,
이마트,경기광주점,37.585711,126.677283,
이마트,경산점,35.834909,128.720115,
이마트,계양점,37.531141,126.736926,
이마트,고잔점,37.303156,126.813328,
이마트,과천점,37.426293,126.991885,
이마트,광교점,37.296205,127.046940,
이마트,광명소하점,37.446672,126.884642,
이마트,광명점,37.479548,126.855742,
이마트,광산점,35.160082,126.808594,
이마트,광주점,35.158856,126.881065,
이마트,구로점,37.484526,126.897451,
이마트,구미점,36.109468,128.364895,
이마트,군산점,35.982888,126.735025,
이마트,금정점,35.250199,129.090997,
이마트,김천점,36.134978,128.116834,
이마트,김포점,37.612294,126.730912,
이마트,김포한강점,37.644354,126.628279,
이마트,김해점,35.239228,128.872003,
이마트,동광주점,35.163391,126.920282,
이마트,동구미점,36.106376,128.404152,
이마트,서귀포점,33.248346,126.509134,
이마트,월계점,37.626581,127.061692,
이마트,인천공항점,37.439696,126.458847,
이마트,청계천점,37.571376,127.021821,
이마트,하월곡점,37.604735,127.031287,
이마트,고양점,37.647057,126.894919,
이마트,남양주점,37.655327,127.243291,
이마트,남원점,35.407824,127.374235,
이마트,다산점,37.607952,127.157820,
이마트,동백점,36.106323,128.403807,
이마트,동인천점,37.466610,126.628985,
이마트,동탄점,37.214373,127.079660,
이마트,동해점,37.523899,129.116798,
이마트,둔산점,36.356352,127.378733,
이마트,마포점,37.542487,126.953892,
이마트,만촌점,35.871132,128.636761,
이마트,명일점,37.554647,127.156098,
이마트,목동점,37.525579,126.870273,
이마트,문현점,35.144381,129.064465,
이마트,이문점,37.610786,127.029763,
이마트,반야월점,35.870287,128.727196,
이마트,별내점,37.642780,127.125820,
이마트,보라점,37.247577,127.105337,
이마트,보령점,36.343974,126.588883,
이마트,봉선점,35.122389,126.916055,
이마트,부천점,37.483919,126.782863,
이마트,분당점,37.358715,127.119855,
이마트,사상점,35.164173,128.978740,
이마트,사천점,34.950718,128.077218,
이마트,산본점,37.361134,126.931461,
이마트,상봉점,37.361134,126.931461,
이마트,상주점,36.427719,128.151558,
이마트,서산점,36.788392,126.478671,
이마트,서수원점,37.282882,126.969815,
이마트,성남점,37.444042,127.141270,
이마트,성서점,35.853451,128.510286,
이마트,성수점,37.540085,127.053607,
이마트,세종점,36.471026,127.251295,
이마트,센텀점,35.169892,129.128414,
이마트,속초점,38.191078,128.595747,
이마트,수색점,37.579871,126.898727,
이마트,수서점,37.487623,127.103428,
이마트,수원점,37.249987,127.021404,
이마트,수지점,37.319799,127.083384,
이마트,순천점,34.942573,127.508279,
이마트,하남점,37.545537,127.223688,
이마트,시화점,37.346003,126.736922,
이마트,신도림점,37.506739,126.890519,
이마트,신월점,37.539797,126.828598,
이마트,신제주점,33.485148,126.480518,
이마트,신촌점,37.554913,126.936034,
이마트,아산점,36.776602,127.021482,
이마트,안동점,36.558341,128.698946,
이마트,안성점,37.012756,127.256014,
이마트,안양점,37.398317,126.935287,
이마트,양산점,35.336830,129.026310,
이마트,양재점,37.463407,127.036999,
이마트,양주점,37.841836,127.054089,
이마트,여수점,34.757928,127.715026,
이마트,여의도점,37.518560,126.926965,
이마트,여주점,37.284245,127.635615,
이마트,역삼점,37.284245,127.635615,
이마트,연수점,37.404001,126.680704,
이마트,연제점,35.176126,129.081100,
이마트,영등포점,37.517474,126.903311,
이마트,영천점,35.958343,128.910081,
이마트,오사점,37.140766,127.072486,
이마트,왕십리점,37.561810,127.038929,
이마트,용산점,37.529769,126.965938,
이마트,용인점,37.231607,127.189540,
이마트,울산점,35.538025,129.348392,
이마트,원주점,37.320720,127.919259,
이마트,월배점,35.817201,128.523592,
이마트,위례점,37.480216,127.148357,
이마트,은평점,37.600280,126.920272,
이마트,의왕점,37.350740,126.973882,
이마트,의정부점,37.743189,127.102024,
이마트,이문점,37.598238,127.061828,
이마트,이수점,37.484608,126.980422,
이마트,이천점,37.294231,127.459219,
이마트,익산점,35.930638,126.958245,
이마트,일산점,37.648252,126.782026,
이마트,자양점,37.538673,127.073368,
이마트,전주점,35.832753,127.120501,
이마트,제주점,33.518072,126.521410,
이마트,제천점,37.123328,128.222834,
이마트,죽전점,37.325452,127.110083,
이마트,중동점,37.504197,126.763956,
이마트,진접점,37.708960,127.182016,
이마트,진주점,35.191734,128.077444,
이마트,창동점,37.651689,127.046955,
이마트,창원점,35.226761,128.680095,
이마트,천안서북점,36.838798,127.122377,
이마트,천안점,36.796083,127.127034,
이마트,천안터미널점,36.819631,127.156753,
이마트,천호점,37.538685,127.125664,
이마트,청계천점,37.571392,127.022796,
이마트,청주점,36.601359,127.474649,
이마트,춘천점,37.863871,127.718574,
이마트,충주점,36.972334,127.923640,
이마트,칠성점,35.885320,128.589765,
이마트,평촌점,37.394951,126.963664,
이마트,포천점,37.847834,127.160433,
이마트,흥덕점,37.275696,127.073326,
이마트,화정점,37.632623,126.833325,
이마트,화성봉담점,37.222459,126.972933,
이마트,해운대점,35.165823,129.167317,
이마트,하월곡점,37.604659,127.031268,
이마트,하남점,37.552704,127.205589,
이마트,풍산점,37.673874,126.787027,
이마트,포항점,35.991312,129.398904,
이마트,포항이동점,36.031674,129.339053,
이마트,포천점,37.847708,127.160407,
이마트,평택점,37.021075,127.075522,
이마트,평촌점,37.394854,126.963636,
이마트,펜타포트점,36.798274,127.101374,
이마트,파주점,37.747088,126.750832,
이마트,파주운정점,37.710312,126.745137,
이마트,태백점,37.199895,128.961838,
이마트,킨텍스점,37.661540,126.744120,
